_id,workerId,treatment,taskID,forecast,timestamp
aucJwfQqwTZkecDwa,e2ee4d69,3,9,0.22,1538974817366
r7pXWFa6xmxDyvQNT,e2ee4d69,3,10,0.4,1538974817366
LE37zXKQ89DjxnvsG,e2ee4d69,3,11,0.36,1538974817366
QE6F64vZtpWjAdx2e,e2ee4d69,3,12,0.48,1538974817366
cBHQQ8fJBMX2XZfGJ,615c645c,4,7,0.8,1538974823926
6dgWXk2nQvY2ekxf4,615c645c,4,8,0.8,1538974823935
6K5iqR2GkhGLGpNN2,615c645c,4,9,0.2,1538974823938
FqwK7H4nzrQHE4Mmc,615c645c,4,10,0.2,1538974823943
esADSFafcqujS2juH,615c645c,4,11,0.1,1538974823945
cMQpAjbCdcpuM9ATS,615c645c,4,12,0.1,1538974823952
pNtCDZZY2csm2qjmY,674354ca,4,7,0.6,1538974834179
4ZQspAht7GgtwC7TR,674354ca,4,8,0.6,1538974834187
fgemcuG3cEvW7uNE9,674354ca,4,9,0.4,1538974834192
a3b64aticgoZNTJG3,674354ca,4,10,0.3,1538974834194
8Z5mLGWg5BX7PxzN9,674354ca,4,11,0.2,1538974834198
nAmKqabKW2NSWu8uX,674354ca,4,12,0,1538974834210
PbAbz3yv3Qo79cnhm,6806f306,2,1,0.77,1538974836054
sYpPwEoXwts9YPbBN,6806f306,2,2,0.84,1538974836056
Eh5Gzqy6uh9yZyeTE,6806f306,2,3,0.36,1538974836058
ShdCKfMZeKbpaejrR,6806f306,2,4,0.49,1538974836061
u8RbXQJAAS9h5qK3R,6806f306,2,5,0.3,1538974836063
jbW3Ex8fxL2QhZdKL,6806f306,2,6,0.75,1538974836065
jjHNNe7EPfdSuGiwE,674354ca,4,13,0.5,1538974842420
RoF8eyhhHA73KgkW6,674354ca,4,14,0.5,1538974842430
PLdAEeC48x35qvrtw,674354ca,4,15,0.5,1538974842437
HbwbhsSNER8Bddaiy,674354ca,4,16,0.5,1538974842441
fx2m9pAAjxdecLhgp,674354ca,4,17,0.5,1538974842443
5ptkA3Tet8Wgj97XB,674354ca,4,18,0.5,1538974842444
NNHiyoDwWkQmoNcR9,6806f306,2,7,0.65,1538974850438
JNuq3TgdQxC9t5Hao,6806f306,2,8,0.18,1538974850439
3G4RqmDy95REJCeqY,6806f306,2,9,0.4,1538974850443
GGETAbdjCSo4DJ2t4,6806f306,2,10,0.44,1538974850444
mJkySg93Q9LXwotXH,6806f306,2,11,0.42,1538974850446
EnN3QX2Fh57mJ4nmR,6806f306,2,12,0.31,1538974850448
EY5gjj68iQdRREQWm,e2ee4d69,3,13,0.22,1538974851982
LQ8Xm9yJaH2Spnpi9,e2ee4d69,3,14,0.28,1538974851982
rKrW6NKygckLNcexN,e2ee4d69,3,15,0.26,1538974851982
HakLrAqjZ7eGkm2BA,e2ee4d69,3,16,0.27,1538974851983
gZygnDkvTq3mSeSdS,e2ee4d69,3,17,0.28,1538974851983
xbDtcrTB6SSHWheZs,e2ee4d69,3,18,0.22,1538974851983
2BvgEZt8ZEnWh36tW,615c645c,4,13,0.35,1538974854737
t6tHDYih36hPLmrrd,615c645c,4,14,0.3,1538974854746
xajiTE8fCouLBtGbS,615c645c,4,15,0.26,1538974854750
hx27a395dkTfTThxa,615c645c,4,16,0.29,1538974854756
jiur2hk6RtTDR4rbe,615c645c,4,17,0.35,1538974854760
hLYZQQkfi9ZTtaTs7,615c645c,4,18,0.39,1538974854762
KuS7upwa5kQKsZTMq,6806f306,2,13,0.88,1538974863656
wLMEhayxukNJv9Jqb,6806f306,2,14,0.35,1538974863658
p2QtrE7MipXuFKYHe,6806f306,2,15,0.49,1538974863660
R72FTiEqAGRDFK3QH,6806f306,2,16,0.36,1538974863665
uCYYw2h3yBrjLWJT6,6806f306,2,17,0.39,1538974863667
AsXjRnoPnDjBwNQ2N,6806f306,2,18,0.3,1538974863668
BqDj7QvRQLdRkfX56,NA,2,1,0.47,1538975498746
49cvfjg3Mv2GsAqpi,NA,2,2,0.77,1538975498746
6ygsuomznmkMn3fht,NA,2,3,0.56,1538975498747
7EE7KzLkBT42XLu2B,NA,2,4,0.41,1538975498748
e9Cgr7yw5YJRvxh6C,NA,2,5,0.7,1538975498748
kNS8dMtWonX2RStwZ,NA,2,6,0.66,1538975498749
wqB9nzMFfNMndZv4A,NA,2,7,0.55,1538975509186
QMKaSsMNA9h36FBZp,NA,2,8,0.5,1538975509186
HdLYaxF5kDock7EAa,NA,2,9,0.5,1538975509187
n4PdKdmT92zAk5gJC,NA,2,10,0.53,1538975509187
wKccbNTnw7gYRJZey,NA,2,11,0.55,1538975509187
Xb5P4m7MQsxFYT9Ci,NA,2,12,0.51,1538975509188
CF9WRCRP6z6MFrrjw,NA,2,13,0.58,1538975517872
JmaMcXzyweugJ2yis,NA,2,14,0.64,1538975517872
qYxcukpMWnJi9Ky7P,NA,2,15,0.28,1538975517873
ZBoQqJSF3bxWoLL3W,NA,2,16,0.78,1538975517874
rweXnnbL4zpMajoWv,NA,2,17,0.54,1538975517875
WhL2qHRbR5d5ZseZA,NA,2,18,0.61,1538975517875
j43LyfvkQaTnyBrGg,NA,4,1,0.5,1538975613459
LKe7uabnLdXr552LK,NA,4,2,0.5,1538975613463
skW55DNNsyMxu3uKn,NA,4,3,0.3,1538975613464
kxRWthL4cgj9co5mr,NA,4,4,0.3,1538975613465
AzgmPEbLiW8Tbbrnf,NA,4,5,0.7,1538975613467
m8zLBLEPgXj9gqu6F,NA,4,6,0.3,1538975613472
2qtafrYforQmzQTdq,51bb72e1,2,1,0.78,1538975621866
AE7xfp4kse4TLTrAv,51bb72e1,2,2,0.6,1538975621869
NS5Ysh6atyj6tE2Gg,51bb72e1,2,3,0.31,1538975621871
btQaBYQG8Q8G4BSGp,51bb72e1,2,4,0.3,1538975621872
LLHwBG89YenZCe8RF,51bb72e1,2,5,0.55,1538975621875
SRGaN3mZNXeFtyMFh,51bb72e1,2,6,0.5,1538975621881
JHH5wEPAvB4axASD2,NA,4,7,0.5,1538975636747
MySsAnMXZj29v9mEn,NA,4,8,0.6,1538975636749
mF6g78y5rJGe2hWef,NA,4,9,0.1,1538975636750
p3h43GmoKsdkhMp4r,NA,4,10,0.3,1538975636753
LTLtzFvXdmE4f8dJc,NA,4,11,0.5,1538975636754
ndFkfokaMu5Rta2G9,NA,4,12,0.1,1538975636755
PXjEMuZygoWX6q9do,51bb72e1,2,7,0.65,1538975647120
6DQkhd4RAAQ3qgCXN,51bb72e1,2,8,0.48,1538975647124
s3NWjTza9JixKEX9Z,51bb72e1,2,9,0.41,1538975647127
x2QuRS988JigRWHQN,51bb72e1,2,10,0.49,1538975647138
mvcs2jXKreTno2ZHg,51bb72e1,2,11,0.22,1538975647140
fmazYo2Xr2bHD2jfh,51bb72e1,2,12,0.19,1538975647142
L4Gqmo9mYFQBu7BfC,NA,4,13,0.5,1538975655182
4C3Tz9z7e4rPRDeYZ,NA,4,14,0.5,1538975655189
MGHoR94C8PD5LN4PX,NA,4,15,0.6,1538975655191
ywrptPg7WCtipsBdc,NA,4,16,0.6,1538975655194
XeAx8Q5rWz6hFwSSX,NA,4,17,0.4,1538975655196
3Lapu2CbRrBsm5QLk,NA,4,18,0.3,1538975655197
aT9oHgHKWpK9ztjL4,b066fdcd,4,1,0.55,1538975674156
ydYKSbF68ciBZKwp7,b066fdcd,4,2,0.59,1538975674156
fpxtzBnnaicT3ybuY,b066fdcd,4,3,0.44,1538975674157
bNcpM893sFQPrM6SK,b066fdcd,4,4,0.58,1538975674157
RaoAMCgG2vhpxror9,b066fdcd,4,5,0.57,1538975674157
6WhBMzHKavoHfJK4Y,b066fdcd,4,6,0.58,1538975674158
ziLbcYpDPoxbqyFNf,51bb72e1,2,13,0.6,1538975666798
525PCdmPiC3Ezdhcz,51bb72e1,2,14,0.4,1538975666814
P9NvASfagMpLoEFG7,51bb72e1,2,15,0.5,1538975666820
AzMZhPKgfb33MmFZ9,51bb72e1,2,16,0.5,1538975666825
gvLjZtohccjqhTPbt,51bb72e1,2,17,0.5,1538975666830
uiYoEMayhmBsSqeCs,51bb72e1,2,18,0.3,1538975666833
9raTPBv33pjMnf7uB,bc0b6830,4,1,1,1538975725262
aDRcEjHpYtYyF5Lxq,bc0b6830,4,2,0.8,1538975725264
a2tu4DBw4f6KQYRmP,bc0b6830,4,3,0.8,1538975725266
koeaFXokuc7D7Etyu,bc0b6830,4,4,1,1538975725268
hDMCyow58Zhokt7wE,bc0b6830,4,5,1,1538975725269
7iH5MpcXJp3faWFZq,bc0b6830,4,6,0.5,1538975725271
pLk7sRXPteWXfTKCf,b066fdcd,4,7,0.75,1538975833264
N978tHC47KGTdR4aL,b066fdcd,4,8,0.74,1538975833264
JKzzmQsDa6buPquHG,b066fdcd,4,9,0.46,1538975833265
jeMpdbwKZfRgrQkhH,b066fdcd,4,10,0.41,1538975833265
8g2wuciPRexKbrxhf,b066fdcd,4,11,0.32,1538975833265
hRtD5Y8LydsDZiHct,b066fdcd,4,12,0.25,1538975833266
4YRF7hzY2Kb4JcLrv,bc0b6830,4,7,0.9,1538975842133
pCDn3TNcdFaEMddf8,bc0b6830,4,8,1,1538975842135
MugGzRzc5Geju8teF,bc0b6830,4,9,1,1538975842137
MzoGZufcmWG9FTqxc,bc0b6830,4,10,0.5,1538975842138
Z8pDibYozjvvEKh8Z,bc0b6830,4,11,0.5,1538975842139
b5M6P34gNpe69rA2M,bc0b6830,4,12,0.5,1538975842141
2vYYHQCScCJLZsode,bc0b6830,4,13,1,1538975917478
9jdEHJXxWBjgsiv4N,bc0b6830,4,14,0.85,1538975917479
GKADdPAXCfxQEKsCq,bc0b6830,4,15,0.5,1538975917480
yZrY7wDjjvmcRYEWy,bc0b6830,4,16,0.9,1538975917482
yFmsJPr9EAtTdAD7o,bc0b6830,4,17,0.9,1538975917483
gWtur9Ld26SGYLjc6,bc0b6830,4,18,0.5,1538975917485
3FmiN6y6FzRkfFCSR,b066fdcd,4,13,0.52,1538976052921
a98Q7DKf889wSLiYm,b066fdcd,4,14,0.87,1538976052921
dr7Hydo47nQwB33LB,b066fdcd,4,15,0.37,1538976052922
JKTeHobxAdtqWXWh3,b066fdcd,4,16,0.57,1538976052922
MpxD7y3YfBjuYyuu4,b066fdcd,4,17,0.58,1538976052922
Pqr5fHhySnqGXCb5B,b066fdcd,4,18,0.57,1538976052923
CtWTiHhpfmnKKapBE,a6cdd829,1,1,0.96,1538976184139
GiWr64zx7vYr5H5LH,a6cdd829,1,2,0.84,1538976184141
6nmpr4LvMEXWd7GWx,a6cdd829,1,3,0.41,1538976184144
mkrmR4yaHcJcb5gXY,a6cdd829,1,4,0.75,1538976184145
eZqGmpNkRcZJ9EzYb,a6cdd829,1,5,0.79,1538976184148
o6gt8o3Nyq4oSDmyk,a6cdd829,1,6,0.36,1538976184150
abr5buP69DdGgbEef,a6cdd829,1,7,0.2,1538976218731
BdJNQ4MuWZW68Ry8q,a6cdd829,1,8,0.32,1538976218733
wMHoN7k4jSjhX9Q76,a6cdd829,1,9,0.81,1538976218736
9KrSguGk4xn5DPBwy,a6cdd829,1,10,0.76,1538976218737
JwriTnYcJsBruRjY5,a6cdd829,1,11,0.23,1538976218739
SJxt37pZBR6RC3kTT,a6cdd829,1,12,0.02,1538976218743
BrYnfAWfbM5p2Yrmj,NA,1,1,0.5,1538976258700
HkTGPKwBr8wJKDg48,NA,1,2,0.5,1538976258701
HJ5SaZNGDuNeSs9ut,NA,1,3,0.28,1538976258704
q6qTJoMeqdMMtYK7G,NA,1,4,0.65,1538976258706
Lmf3tiyGpPeGDgKmT,NA,1,5,0.44,1538976258706
8267Y33AGJFpegERi,NA,1,6,0.8,1538976258707
t9Aps49hXQKrdWGGM,a6cdd829,1,13,1,1538976304348
NZJjbrbnGo6pgRa9P,a6cdd829,1,14,0.14,1538976304351
in68be7mkFXENxan8,a6cdd829,1,15,0.36,1538976304352
mawdA3n9S4dEJub8y,a6cdd829,1,16,0.64,1538976304355
2HQMDc4evYxv3jABC,a6cdd829,1,17,0.04,1538976304357
pSRczACLDtko5uFoB,a6cdd829,1,18,0.07,1538976304359
PhjjB7APyFfWMNo4k,NA,1,7,0.92,1538976487764
nZ3XBjKZudMAuZ3hh,NA,1,8,0.6,1538976487766
DL2XaDgxbZJCpvY3S,NA,1,9,0.1,1538976487766
544Ryw2Cj7kmsfZBR,NA,1,10,0.2,1538976487766
gFw8iANGqcmLyezhD,NA,1,11,0.4,1538976487767
97TbiYgnYEWEC9YJw,NA,1,12,0.35,1538976487769
4x2gkntJTuqJ4GStn,NA,1,13,0.18,1538976693529
WjAuaTvvjJYpbjd35,NA,1,14,1,1538976693530
tHMrCyoTQMATFuFwL,NA,1,15,0.65,1538976693531
avxqo9Jpseum4vnhr,NA,1,16,0.25,1538976693531
gusiDbqqdAMkgC5yg,NA,1,17,0.43,1538976693532
vdHwsRTpzt9tGd7bN,NA,1,18,0.67,1538976693532
uZPS5ihWtdjDJvrhZ,NA,1,1,0.7,1538976731075
eykCKZhmvJffpYNKw,NA,1,2,0.7,1538976731077
FXRh9cGF4brfkeXw2,NA,1,3,0.3,1538976731078
S3tKrXuHdvA87nYeZ,NA,1,4,0.71,1538976731079
DfmjXPqx3Tw6uKE2q,NA,1,5,0.5,1538976731081
3LhzJWM6ixkcdmpkY,NA,1,6,0.5,1538976731083
NJKHyHYgFsXL38NbN,NA,2,1,0.11,1538976896670
i4vJoHJENMfCKQuKM,NA,2,2,0.6,1538976896674
wmu8HHG96B86ywWta,NA,2,3,0.05,1538976896675
FXMuovjdQcoiLXTsg,NA,2,4,0.86,1538976896676
S6rkmvmRzEJhb26Qj,NA,2,5,0.2,1538976896676
9kJmeQc3ee8JcAAya,NA,2,6,0.56,1538976896677
Mhj8u7v7qLbcBzj6G,NA,2,7,1,1538977046505
ckr3Dxf9JD53ZDB54,NA,2,8,0.7,1538977046505
7danRHp3YwoBGatkz,NA,2,9,0.39,1538977046506
hxFoaP9WzN9fLgabS,NA,2,10,0.37,1538977046507
Ztqma4sCsT4gXtGX7,NA,2,11,0.16,1538977046507
DHD5rgFhgeR8haosW,NA,2,12,0.27,1538977046507
mXDMqKBDSYK7Xnxz2,NA,2,13,0.11,1538977198666
wPRo363RyapToJFLj,NA,2,14,1,1538977198667
t9WsfNRsCANqeitFx,NA,2,15,0.61,1538977198668
4mBg6gwa9MzCWSHZx,NA,2,16,0.71,1538977198668
ZJoQNa4x4iAANCK4m,NA,2,17,0.16,1538977198669
24rtRkj38aEYWATkZ,NA,2,18,0.6,1538977198670
RuanhJ4N7Bgibaifc,82f6bc45,2,1,0.54,1538977199714
kBCBNwyhEBmbLeDRX,82f6bc45,2,2,0.36,1538977199716
kBM3uwjog3u9AwTfo,82f6bc45,2,3,0.52,1538977199717
T6uhuDBPfuhnnNFaC,82f6bc45,2,4,0.75,1538977199719
empuuy37xwRZ2m4ex,82f6bc45,2,5,0.63,1538977199720
YK7nfSeQEX2gjPWMh,82f6bc45,2,6,0.77,1538977199722
vcw26oRJnE2gTq9f8,NA,1,7,0.8,1538977267754
hDssiLNbhYqg7a3oH,NA,1,8,0.1,1538977267756
cSkr7aQZ2hzskcWn9,NA,1,9,0.1,1538977267757
2maK3aiKSHZpnLimL,NA,1,10,0.1,1538977267758
ogPyP8NwQPrFeRa4G,NA,1,11,0.5,1538977267759
A2mqcX3hsnMuoqHJT,NA,1,12,0.1,1538977267760
BXi2wfqrLc97u4qP4,82f6bc45,2,7,0.36,1538977432911
As8uLEYGoPrD7tPL8,82f6bc45,2,8,0.72,1538977432913
m7DGLmN8Lq67hy5MP,82f6bc45,2,9,0.61,1538977432914
fMgakQcjhSoWT4ZiN,82f6bc45,2,10,0.59,1538977432915
hBYXZ3sALDZbWN8x9,82f6bc45,2,11,0.32,1538977432916
njX5b9JzarpKND6L5,82f6bc45,2,12,0.59,1538977432917
dfsgzaomcxC2hKupT,NA,1,13,0.7,1538977439207
uCwFfr4w6vHAL5prr,NA,1,14,0.11,1538977439209
5ad9NK2HELxjNtgwa,NA,1,15,0.02,1538977439210
DaacH35bsSQB5bMFA,NA,1,16,0.15,1538977439213
RGnqrynrH2Cypi2Y6,NA,1,17,0.15,1538977439215
LNC5vsZyAgjvXSYxE,NA,1,18,0.86,1538977439217
c7eFGnwsBEKWuWNKS,82f6bc45,2,13,0.72,1538977456544
q7jYSw9ByaGGNasFR,82f6bc45,2,14,0.57,1538977456545
r28JEQZxJpxTyoGkt,82f6bc45,2,15,0.56,1538977456546
szoXwLPvqTekZrQHL,82f6bc45,2,16,0.49,1538977456548
9w7weraGPoq6cmiKu,82f6bc45,2,17,0.52,1538977456548
y55jzQiHQcsfmHexT,82f6bc45,2,18,0.56,1538977456550
dDNd5APyP9BTsSr8S,NA,3,1,0.5,1538978200694
zKkTptvo6RozDcxc9,NA,3,2,0.5,1538978200696
bWQFDmEM8heCnXTSk,NA,3,3,0.8,1538978200696
DimCi2EtxHjzfsi7M,NA,3,4,0.5,1538978200697
wwyNMAtvzfRdGgjxs,NA,3,5,0.5,1538978200697
hDY38NLshaZQ29W73,NA,3,6,0.6,1538978200698
na2ruMkgwvGTXv9tN,NA,3,7,0.9,1538978213760
xSH2EuPqXDmRsvqKo,NA,3,8,0.7,1538978213760
evHCA9cFMouyRRP3z,NA,3,9,0.8,1538978213762
oYeaKLwzPLedWvBPW,NA,3,10,0.25,1538978213762
9y8kDmSh7jaBZ4hBw,NA,3,11,0.24,1538978213763
djSnd7AYgFCWWpMqq,NA,3,12,0.65,1538978213763
kn4tFPx9B8ecWGwxh,NA,3,13,0.85,1538978249879
srWXWt5GHHCThxmqF,NA,3,14,0.92,1538978249883
faCeLbzwdGrr4Rf9Q,NA,3,15,0.8,1538978249885
An5ddaS6Hvh4F2Zm7,NA,3,16,0.4,1538978249885
jXNbByo72waSiPsi9,NA,3,17,0.24,1538978249885
jZbLxArmc2xE2NyAF,NA,3,18,0.59,1538978249886
8xcWRTbnkTb62FQbs,NA,3,1,0.75,1538978629830
29vwxG5RnMiLexp8Y,NA,3,2,0.6,1538978629838
epphqcibPw5JSvnoo,NA,3,3,0.8,1538978629847
uuAypikAYLe5RMHSm,NA,3,4,0.9,1538978629854
Dajj6qcheqZfs3GSs,NA,3,5,0.6,1538978629859
kwoB7NszcmF6J2LLM,NA,3,6,0.4,1538978629863
iqYCX4tPkjwozLZ9D,NA,3,7,0.9,1538978632502
6qm2bkWHqBY6NP9Y8,NA,3,8,0.6,1538978632506
vzprRY4ejTsinqrGW,NA,3,9,0.1,1538978632509
JscDxqHpBS9Z7FCnK,NA,3,10,0.1,1538978632510
MnJLsJwtgurcmHXyZ,NA,3,11,0.3,1538978632515
m5JND5GyeuJpuQ6JP,NA,3,12,0.3,1538978632516
YCDwJkkZHNyqgrBKt,NA,3,13,0.2,1538978635402
PK7nmXZaHKYtBAAKA,NA,3,14,0.1,1538978635403
M4ZkdnnScAFQY5mvf,NA,3,15,0.1,1538978635404
3QDdjsjLkWxzjrRLb,NA,3,16,0.4,1538978635406
9AyZCd63KnM3FemNW,NA,3,17,0.1,1538978635408
38cjaX7dPZryRK3T9,NA,3,18,0.2,1538978635409
9DwHjjwZiu38PWrJE,NA,1,1,0.21,1538978854445
75CRBhSJQLisL35uD,NA,1,2,0.79,1538978854446
dKJpgq5ZmZvhErxuX,NA,1,3,0.21,1538978854447
eDks9Gh24NNJjcBGB,NA,1,4,0.79,1538978854447
fmpDyXSCfFcSroZTM,NA,1,5,0.21,1538978854447
N35tME8FzE8gDBLRL,NA,1,6,0.79,1538978854447
Q567KDv5BMMdmvyTp,NA,1,7,0.79,1538978866749
FEjYcBmZHWyFmNMjb,NA,1,8,0.79,1538978866750
PJdkSYkmD8znuSeGt,NA,1,9,0.1,1538978866750
xoWYW65hH9PKCKfMt,NA,1,10,0.21,1538978866750
npsKh97oCc89fyuR8,NA,1,11,0.21,1538978866750
AicBTpnEYKyReBzCK,NA,1,12,0.1,1538978866750
J2sFErq8fTsj7yDCo,NA,1,13,0.21,1538978873467
AFtpSWtnPadfmCnKK,NA,1,14,0.79,1538978873467
8E6kWoQor2pGJtzyr,NA,1,15,0.79,1538978873468
yH9uJ9DZFQ39tTovr,NA,1,16,0.79,1538978873468
DyXdT4o6GpuSnQZP7,NA,1,17,0.21,1538978873468
8HBS8mtepP8vPmsuz,NA,1,18,0.1,1538978873468
LirsxpgYNZbCYY6b4,6d004cf5,4,1,0.93,1538978892283
baKJE42eGSRaNAfMF,6d004cf5,4,2,0.33,1538978892284
7xGyD6oa8aQfk7s23,6d004cf5,4,3,0.32,1538978892284
tZEYacrm8P7WJPLjL,6d004cf5,4,4,0.89,1538978892284
D9e4qAw26tKRTNFmJ,6d004cf5,4,5,0.24,1538978892285
ayt6FGeaP82BQzGoL,6d004cf5,4,6,0.16,1538978892286
dP5pYhcdmXYZ5a3MB,6d004cf5,4,7,0.71,1538978936430
kX5b7mRrju6SDEmXy,6d004cf5,4,8,0.908,1538978936430
d8oj7jyBPMr3DxaTn,6d004cf5,4,9,0.49,1538978936431
EYwXTzAP3aL5SPGWu,6d004cf5,4,10,0.06,1538978936431
oqMWnNRKnA8K3mgkt,6d004cf5,4,11,0.53,1538978936431
WnEZJKDrgekaARpJX,6d004cf5,4,12,0.4,1538978936432
jX9GNHSvE3hesoC7X,6d004cf5,4,13,0.89,1538978963078
Y7vFYkSWcyQactN6r,6d004cf5,4,14,0.89,1538978963078
nvH9d8WpP47Jbemza,6d004cf5,4,15,0.77,1538978963079
sm9jyePdHNsXboyre,6d004cf5,4,16,0.74,1538978963079
2tfiaehKFjPdfBZH6,6d004cf5,4,17,0.25,1538978963079
gLNrQXTmZ6XCsSKhX,6d004cf5,4,18,0.37,1538978963079
r4SmPGyaWoRqXtxPi,e474d88b,1,1,0.3,1538979685286
CPYWMiYoMsLzpCiau,e474d88b,1,2,0.2,1538979685287
muAgkSu8dTF9fRNRe,e474d88b,1,3,0.15,1538979685287
AgW5Po2S36yqezjXn,e474d88b,1,4,0.7,1538979685288
KxdtSL6BXb6Mscs3J,e474d88b,1,5,0.85,1538979685288
vEqcek8aroqx7LvnF,e474d88b,1,6,0.15,1538979685289
F9CJ4ZiNdQBv7nt3X,aae454c7,2,1,0.65,1538979726721
vqCnJLTYrYPrGdBEX,aae454c7,2,2,0.4,1538979726724
vjkKaMgiAqmykxLwz,aae454c7,2,3,0.6,1538979726724
sR6ED3nn6cgSbDR2h,aae454c7,2,4,0.4,1538979726725
6pvqzrMZ3unhqAiBX,aae454c7,2,5,0.69,1538979726727
wwnHQgMHhz3K8dmu8,aae454c7,2,6,0.3,1538979726728
cDXrD4P6GAsxJ9sMA,e474d88b,1,7,0.75,1538979727262
2n86usZsDgBfwAxci,e474d88b,1,8,0.72,1538979727263
G9CA8nMSQLJcK3G3g,e474d88b,1,9,0.75,1538979727263
q7etBreKZbY7nBiB9,e474d88b,1,10,0.15,1538979727264
C28aGZaHCMS9e4Me4,e474d88b,1,11,0.15,1538979727264
5AgrkzrKMDinvBaFm,e474d88b,1,12,0.2,1538979727264
YYZZKdkWPk6tjX2R5,e474d88b,1,13,0.85,1538979747551
u6wrrrjFRFMHymhRK,e474d88b,1,14,0.24,1538979747551
tZ6hKLkkGHSNPqw4b,e474d88b,1,15,0.2,1538979747551
nxfgQnKkTuLozxdmN,e474d88b,1,16,0.1,1538979747552
eqh4SnMyTpQxEau4v,e474d88b,1,17,0.25,1538979747553
DecrRWF3HeWw4GbGg,e474d88b,1,18,0.1,1538979747553
M3NWgebAY7WE2WwzN,aae454c7,2,7,0.8,1538979806938
ZPqoMRsJoQgrfzaCi,aae454c7,2,8,0.42,1538979806939
pbtL8qdA5KNbcwb8G,aae454c7,2,9,0.2,1538979806940
kuiMci5EpLDXEXaJ8,aae454c7,2,10,0.3,1538979806941
xKsRqwpLbEoi3SoKi,aae454c7,2,11,0.4,1538979806942
ck9RY4b2AwcGYxLbv,aae454c7,2,12,0.11,1538979806942
iX7Bo4CGQSDiwuSjw,aae454c7,2,13,0.6,1538979872305
HztFihxFm6upxoCEw,aae454c7,2,14,0.4,1538979872306
4CZ5dk8vu3tMYgzfP,aae454c7,2,15,0.59,1538979872306
rKrob6a5XQLMF2vwh,aae454c7,2,16,0.35,1538979872307
r52ysg7GzPaDJTs2b,aae454c7,2,17,0.56,1538979872308
r42ESNbPPy8TacBqQ,aae454c7,2,18,0.25,1538979872309
nD3AWeT2NMdiovAsA,NA,4,1,0.36,1538980005637
qGdSdyTnStGpzgXf4,NA,4,2,0.85,1538980005641
ta277dPnFBzashAbA,NA,4,3,0.27,1538980005643
6k547XasxqZfJ87gy,NA,4,4,0.77,1538980005646
dF7Ek9Z4L65wDg5oo,NA,4,5,0.82,1538980005648
sPLKmBihNy7AdXAxa,NA,4,6,0.76,1538980005650
QgYv4Mkn52Ww7N77H,NA,4,7,0.15,1538980074257
Tm5XjquSnrXt3C2Gr,NA,4,8,0.15,1538980074263
jagMvB6d7Kdk2jDLH,NA,4,9,0.24,1538980074265
GnijMgTLWCnaoXtJE,NA,4,10,0.08,1538980074268
8rpPTgshs2ievaEpN,NA,4,11,0.21,1538980074271
gvPty99adjnBStzq2,NA,4,12,0,1538980074274
AX8NgLgSEwHaL8vbJ,9a2d42a3,3,1,0.85,1538980136369
7CxMRzSD57t5jkKsH,9a2d42a3,3,2,0.76,1538980136371
kDkN4cJkAbjZFT4Eq,9a2d42a3,3,3,0.7,1538980136371
sXi7MtnFB6kT7JX9W,9a2d42a3,3,4,0.61,1538980136372
tDsrFAMMDESca6DWs,9a2d42a3,3,5,0.39,1538980136372
yx4aP6NySaa2BqbzS,9a2d42a3,3,6,0.8,1538980136374
pKkgpvAwHqZCnQ8Gs,NA,4,13,0.54,1538980144722
yk3FmEAgvqxubFuo9,NA,4,14,0.18,1538980144725
26HmjQfoSnfGsC3mJ,NA,4,15,0.2,1538980144728
Wrw63WefkbaHajJm4,NA,4,16,0.23,1538980144731
vmrrwjNm7ScS6vBCr,NA,4,17,0.08,1538980144733
BzWykx3RixxeMMnZ3,NA,4,18,0.09,1538980144734
J2tagcnEqB7ADyqPR,9a2d42a3,3,7,0.75,1538980230785
DYkwyk7PaTbEtZAPn,9a2d42a3,3,8,0.7,1538980230786
DTDhBKcNLQJydJb3A,9a2d42a3,3,9,0.25,1538980230786
pNGa7zhgJnAxqbQHg,9a2d42a3,3,10,0.23,1538980230786
iG9THj7nSSZG3c4hG,9a2d42a3,3,11,0.29,1538980230787
cPDzX4DYZzLC8RGKt,9a2d42a3,3,12,0.1,1538980230787
9C9DFonDg39CG9RF7,9a2d42a3,3,13,0.4,1538980303577
rduTeo7zre4NrBBKH,9a2d42a3,3,14,0.4,1538980303577
iXruC75jgYpZ9nKn3,9a2d42a3,3,15,0.3,1538980303577
mkGDpD7kkpiDq3csG,9a2d42a3,3,16,0.34,1538980303578
gqvmvsP42wCmaG3Qt,9a2d42a3,3,17,0.33,1538980303578
AysBohH3yBFKFS4Kv,9a2d42a3,3,18,0.39,1538980303579
KT9FTJKPdu5epxXNH,11a5636a,4,1,0.71,1538980359749
5cLEP7JwJDrboKG87,11a5636a,4,2,0.38,1538980359749
updvmMYZWXcKx3vTf,11a5636a,4,3,0.6,1538980359750
FAnf9ggk8mBCY9X8x,11a5636a,4,4,0.18,1538980359751
ioFanwN58gLHteCd3,11a5636a,4,5,0.61,1538980359751
eMZGPjstER6H6Nv33,11a5636a,4,6,0.54,1538980359751
Mr5gRYr42vS6ibh8c,11a5636a,4,7,0.72,1538980381748
vZw8CkbC34J4TNsQ8,11a5636a,4,8,0.42,1538980381749
eEvsAP2ev9MurX4M6,11a5636a,4,9,0.57,1538980381749
6DQhEW26WzTjSt3oa,11a5636a,4,10,0.3,1538980381749
