_id,workerId,treatment,taskID,forecast,timestamp,Category,BrierScore,PPPayment
mQcqXXXasDNfDujtJ,fc7679a9,4,6,0.1,1538953272759,Sports,0.020000000000000004,0.425
b8NAneKrQzfqhnyHo,fc7679a9,4,7,1,1538953344395,Politics,2,0.725
Z6AA4dRreAT3vjT3A,fc7679a9,4,8,0.09,1538953344396,Politics,1.6562000000000001,0.325
zaqxeHDPrrx2QAu4w,fc7679a9,4,9,0.07,1538953344397,Politics,0.009800000000000001,0.385
3dQzoFNozM42L7mTf,fc7679a9,4,10,0.06,1538953344399,Politics,0.0072,0.515
Ec3bZ5jcYmbibHtng,fc7679a9,4,11,0.32,1538953344399,Politics,0.2048,0.75
5k5rZbXNC25kmPafY,fc7679a9,4,12,0.07,1538953344399,Politics,0.009800000000000001,0.445
emRW2myDo2BRXCCgb,fc7679a9,4,13,0,1538953422786,Entertainment,0,0.37
7vhMiBnvnKXNkEwFg,fc7679a9,4,14,0.94,1538953422787,Entertainment,0.007200000000000013,0.72
WveiGjfoQW5pcCNZu,fc7679a9,4,15,0.09,1538953422787,Entertainment,0.0162,0.355
k6KqwKR8JpJTL9L2w,fc7679a9,4,16,0.09,1538953422787,Entertainment,1.6562000000000001,0.385
eb9JZwPaaCFu2zoXG,fc7679a9,4,17,0.8,1538953422788,Entertainment,1.2800000000000002,0.685
5udHXiQpsWT6Yj7ha,fc7679a9,4,18,0.07,1538953422788,Entertainment,0.009800000000000001,0.405
pb2dtjoHwxNN6u4yF,45f70e47,4,1,0.6,1538962836708,Sports,0.32000000000000006,0.54
x6WCfhQQZotKyY4Su,45f70e47,4,2,0.39,1538962836709,Sports,0.3042,0.66
y5hSBhoB62qjCwGTT,45f70e47,4,3,0.31,1538962836709,Sports,0.1922,0.59
SoDQWhYvQeX8rKpCj,45f70e47,4,4,0.62,1538962836709,Sports,0.2888,0.575
EsNBtqSTNJiQ7CNxB,45f70e47,4,5,0.7,1538962836709,Sports,0.9799999999999999,0.505
LEnb9hs8hb5ucXvky,45f70e47,4,6,0.56,1538962836710,Sports,0.6272000000000001,0.62
JXEeaKrAJ3Sc2r8wC,45f70e47,4,7,0.73,1538962858523,Politics,1.0657999999999999,0.57
yta9tou7MybHQQYrT,45f70e47,4,8,0.31,1538962858524,Politics,0.9521999999999998,0.605
Q6n2eiNEDRD4cgK5S,45f70e47,4,9,0.62,1538962858524,Politics,0.7688,0.515
ZgC9KbPjFDjTYSWjp,45f70e47,4,10,0.11,1538962858524,Politics,0.0242,0.495
wSxcubwcps4GD9ss5,45f70e47,4,11,0.27,1538962858524,Politics,0.1458,0.475
nfEjQcSCXvcC4YqjN,45f70e47,4,12,0.04,1538962858525,Politics,0.0032,0.335
jdgg73uWWoa7g9zsT,45f70e47,4,13,0.64,1538962875284,Entertainment,0.8192,0.495
pK4YimKxRiNjeHhad,45f70e47,4,14,0.35,1538962875285,Entertainment,0.8450000000000001,0.635
uiCnxvKcCqHnu4DZo,45f70e47,4,15,0.63,1538962875286,Entertainment,0.7938000000000001,0.555
v2ccRgXgZ79bsQDBr,45f70e47,4,16,0.6,1538962875286,Entertainment,0.32000000000000006,0.485
MXFtDeq7fFuLAToKQ,45f70e47,4,17,0.24,1538962875287,Entertainment,0.1152,0.36
WXHjKtkKcrDnso5Hu,45f70e47,4,18,0.74,1538962875287,Entertainment,1.0952,0.495
Kao2qcWAPz93xihj2,fc2eaedd,4,1,1,1538962913578,Sports,0,0.62
BZrZJsb5ANxSYRR3v,fc2eaedd,4,2,0.94,1538962913582,Sports,1.7671999999999999,0.67
YpvYZhQxWt6pEFgHt,fc2eaedd,4,3,0,1538962913587,Sports,0,0.385
GFNjRPZBqvHNygGf8,fc2eaedd,4,4,0,1538962913592,Sports,2,0.255
zLeNixBdKwZmkQeXj,fc2eaedd,4,5,0.57,1538962913595,Sports,0.6497999999999999,0.69
foxFgrXM8ksSSrAar,fc2eaedd,4,6,0.2,1538962913599,Sports,0.08000000000000002,0.51
xzyf7hBTbcrjQMDzu,fc2eaedd,4,7,0,1538962920816,Politics,0,0.285
J77qtoqFDqwsRWHyp,fc2eaedd,4,8,0.3,1538962920821,Politics,0.9799999999999999,0.745
vNuE2zJRPmqiYr9Sa,fc2eaedd,4,9,0.13,1538962920824,Politics,0.033800000000000004,0.485
tL463AL7DuTpxgfXw,fc2eaedd,4,10,0,1538962920827,Politics,0,0.405
4t82yjEETALakMciJ,fc2eaedd,4,11,0.31,1538962920837,Politics,0.1922,0.64
fkacf7R8ZPwn3Dcq5,fc2eaedd,4,12,0,1538962920839,Politics,0,0.38
ZbpXaXv785qfe7BTu,fc2eaedd,4,13,0.89,1538962924881,Entertainment,1.5842,0.63
QxyrFTkWKnu7eRfKw,fc2eaedd,4,14,0.23,1538962924885,Entertainment,1.1858,0.415
S3tzvjckQGdtTwwJX,fc2eaedd,4,15,0.79,1538962924887,Entertainment,1.2482000000000002,0.56
dXnk8pq4RLtCfEEzb,fc2eaedd,4,16,0,1538962924889,Entertainment,2,0.325
NTCf3AAHmpdr42dyb,fc2eaedd,4,17,0.65,1538962924892,Entertainment,0.8450000000000001,0.565
WXDmQ58xDZHmdi3fL,fc2eaedd,4,18,0.13,1538962924893,Entertainment,0.033800000000000004,0.45
D9zQyvx23Hcwjmw8k,099d6ed6,4,1,0.92,1538963489349,Sports,0.012799999999999987,0.695
GDbvPTTkhsrHLhE8o,099d6ed6,4,2,0.83,1538963489350,Sports,1.3778,0.645
gujm9AqxSNYZsiZNz,099d6ed6,4,3,0.55,1538963489352,Sports,0.6050000000000001,0.62
uW6r5xgcLbzjTs4pL,099d6ed6,4,4,0.86,1538963489353,Sports,0.039200000000000006,0.7
L6J82aHbF3LtuGhsJ,099d6ed6,4,5,0.51,1538963489353,Sports,0.5202,0.625
BHjZ9HebdDMx2tXSF,099d6ed6,4,6,0.15,1538963489354,Sports,0.045,0.4
fwD4JgaLjnvApvPyY,099d6ed6,4,7,0.94,1538963584660,Politics,1.7671999999999999,0.62
ZX3KW3GSPeQQGNr6C,099d6ed6,4,8,0.08,1538963584662,Politics,1.6928,0.265
AXrRvMaTH7guo98sh,099d6ed6,4,9,0.09,1538963584662,Politics,0.0162,0.305
2sRzd6rwmDL6Z4DQa,099d6ed6,4,10,0.06,1538963584664,Politics,0.0072,0.405
KCyXvxKDWDnszHfdY,099d6ed6,4,11,0.16,1538963584665,Politics,0.0512,0.46
DXJpGdQ9Epo9Abumi,099d6ed6,4,12,0.06,1538963584666,Politics,0.0072,0.375
Qokypy7qf5dgGCSHe,bbe88bfb,4,1,0.82,1538963606719,Sports,0.06480000000000004,0.605
8SzaYQQQuJdgzosmK,bbe88bfb,4,2,0.48,1538963606720,Sports,0.4608,0.695
u2GHZeqkAEJqLv4de,bbe88bfb,4,3,0.62,1538963606720,Sports,0.7688,0.555
wt3TNm35hoXWJcBCM,bbe88bfb,4,4,0.72,1538963606721,Sports,0.15680000000000002,0.675
NPPxwhPKb7XWokq5n,bbe88bfb,4,5,0.67,1538963606721,Sports,0.8978000000000002,0.59
zjXZTyqGawaaRabD9,bbe88bfb,4,6,0.36,1538963606721,Sports,0.2592,0.675
qZcKrXb77ptHZpWMR,bbe88bfb,4,7,0.1,1538963642111,Politics,0.020000000000000004,0.35
hiPXzMRfPnmCYh2cR,bbe88bfb,4,8,0.08,1538963642111,Politics,1.6928,0.285
jH3SKRKYpatBCDGMD,bbe88bfb,4,9,0.84,1538963642111,Politics,1.4111999999999998,0.52
4T8YsdXEceZvyam2G,bbe88bfb,4,10,0.04,1538963642111,Politics,0.0032,0.44
P5QScYQfztGbbs7Pm,bbe88bfb,4,11,0.03,1538963642112,Politics,0.0018,0.37
QMCmeQAYx3ZN9Ftgd,bbe88bfb,4,12,0.04,1538963642112,Politics,0.0032,0.38
ojpkeg7JmKkhLzdLM,bbe88bfb,4,13,0.41,1538963666791,Entertainment,0.33619999999999994,0.625
pHdK3AMQcGEt9sp3A,bbe88bfb,4,14,0.09,1538963666791,Entertainment,1.6562000000000001,0.24
59wCJ37zfxwxCYomS,bbe88bfb,4,15,0.64,1538963666791,Entertainment,0.8192,0.53
uh8mFAfqTH22YDKF3,bbe88bfb,4,16,0.21,1538963666792,Entertainment,1.2482000000000002,0.43
eHLiJBgbLQDChb4zz,bbe88bfb,4,17,0.22,1538963666792,Entertainment,0.0968,0.52
x9mphk7McAieXDKjk,bbe88bfb,4,18,0.48,1538963666792,Entertainment,0.4608,0.625
WFtgtioMviMXJytzP,099d6ed6,4,13,0.92,1538963717341,Entertainment,1.6928,0.565
vqNByw4xPWt5TuQuE,099d6ed6,4,14,1,1538963717342,Entertainment,0,0.675
eG5ZSWv7S3gQ7T57D,099d6ed6,4,15,0.57,1538963717343,Entertainment,0.6497999999999999,0.645
9M2RFgHg8NubzSN67,099d6ed6,4,16,0.79,1538963717344,Entertainment,0.08819999999999997,0.54
wMGLqxyJy9HrocDJP,099d6ed6,4,17,0.66,1538963717345,Entertainment,0.8712000000000001,0.485
8y8fEp5cmXb25MnkD,099d6ed6,4,18,0.18,1538963717346,Entertainment,0.0648,0.51
GaM8X2RpnEEYAMKeX,fba90309,4,1,0.77,1538971120919,Sports,0.10579999999999998,0.48
CFuWZD8vtcRQc3qHY,fba90309,4,2,0.63,1538971120920,Sports,0.7938000000000001,0.545
qoTmebPL89fXBCYZJ,fba90309,4,3,0.5,1538971120921,Sports,0.5,0.465
Sp8DNCWEiA42ZjMNZ,fba90309,4,4,0.32,1538971120922,Sports,0.9247999999999998,0.61
j3zNKE67yaXo7Kt2h,fba90309,4,5,0.5,1538971120923,Sports,0.5,0.53
q4nbm2WNrgHHuYfAK,fba90309,4,6,0.5,1538971120923,Sports,0.5,0.575
eDpkobGW9xg87Mfi3,fba90309,4,7,0.72,1538971153813,Politics,1.0368,0.55
aYj9pL8JzLeAp5psx,fba90309,4,8,0.5,1538971153814,Politics,0.5,0.53
G4EgxitGZG9He8tTB,fba90309,4,9,0.64,1538971153815,Politics,0.8192,0.425
oYtWhN6rDLrF6Bski,fba90309,4,10,0.64,1538971153815,Politics,0.8192,0.355
ukPC5PwofmDLMMkP8,fba90309,4,11,0.3,1538971153816,Politics,0.18,0.535
t4P9gChk8aF3YoFzc,fba90309,4,12,0.24,1538971153816,Politics,0.1152,0.355
SXT4GgwEichXnMgwe,fba90309,4,13,0.54,1538971176855,Entertainment,0.5832,0.545
Wp8yBjT27WwEpdXpA,fba90309,4,14,0.48,1538971176856,Entertainment,0.5408000000000001,0.555
hdvzpXc2yc9WrGLY6,fba90309,4,15,0.53,1538971176857,Entertainment,0.5618000000000001,0.5
7dfGj7t3a823yjXHy,fba90309,4,16,0.53,1538971176858,Entertainment,0.44179999999999997,0.555
NFWcrhkqZjobm2Kgi,fba90309,4,17,0.52,1538971176859,Entertainment,0.5408000000000001,0.49
ksfHjebwdYZskThh8,fba90309,4,18,0.52,1538971176859,Entertainment,0.5408000000000001,0.51
oynogJ8gWWy49Dwiu,79301f9b,4,1,0.69,1538971412906,Sports,0.19220000000000007,0.495
kxF8CDXJptzb4P6J4,79301f9b,4,2,0.31,1538971412907,Sports,0.1922,0.6
2apzPwNTAx7wY5GxT,79301f9b,4,3,0.61,1538971412907,Sports,0.7442,0.43
S9bySwNFytauGFvZc,79301f9b,4,4,0.69,1538971412908,Sports,0.19220000000000007,0.575
68iw27BjB7jPjEZAw,79301f9b,4,5,0.58,1538971412908,Sports,0.6728,0.505
J4B4kkich6sB3A5gE,79301f9b,4,6,0.5,1538971412909,Sports,0.5,0.56
ugk4YgMi77JoshM7P,79301f9b,4,7,0.2,1538971431916,Politics,0.08000000000000002,0.255
Mg8534dWbFTFGCGh5,79301f9b,4,8,0.55,1538971431916,Politics,0.4049999999999999,0.56
sppJGn2tBztz4SaQ7,79301f9b,4,9,0.5,1538971431916,Politics,0.5,0.505
FY4NhTN26nwWnxYy2,79301f9b,4,10,0.5,1538971431916,Politics,0.5,0.37
nkGbQ2bgBNwXTuKux,79301f9b,4,11,0.5,1538971431916,Politics,0.5,0.44
kJ9F9Tfh57i5MWcwM,79301f9b,4,12,0.5,1538971431917,Politics,0.5,0.36
N26fRvC3XJFbBAEHv,79301f9b,4,13,0.7,1538971443303,Entertainment,0.9799999999999999,0.455
CaYBTfCgnwDirvStT,79301f9b,4,14,0.5,1538971443305,Entertainment,0.5,0.555
KEr6CfyapkZ46y4wy,79301f9b,4,15,0.3,1538971443306,Entertainment,0.18,0.585
oE9pYeyfj4TqzSQPB,79301f9b,4,16,0.5,1538971443308,Entertainment,0.5,0.495
7zgGwj8tCEbGEhbuv,79301f9b,4,17,0.5,1538971443313,Entertainment,0.5,0.475
me6NpKQGNBf6KtXdS,79301f9b,4,18,0.5,1538971443314,Entertainment,0.5,0.5
NEMS5n29EgMbRdqfC,ad2afded,4,1,0.7,1538972209603,Sports,0.18000000000000005,0.595
RPxDYSH9rpsEB7cyc,ad2afded,4,2,0.5,1538972209609,Sports,0.5,0.585
fGeHKEt4wi55HpbZg,ad2afded,4,3,0.5,1538972209614,Sports,0.5,0.51
DwPb8X2HiapG5pQKM,ad2afded,4,4,0.2,1538972209619,Sports,1.2800000000000002,0.435
NtL86gwiAyn7mQM4q,ad2afded,4,5,0.5,1538972209622,Sports,0.5,0.58
r572kXnNB2k2pv4ed,ad2afded,4,6,0.5,1538972209624,Sports,0.5,0.6
H5Tyo9wzbLYe7pkki,ad2afded,4,7,0.7,1538972225827,Politics,0.9799999999999999,0.535
mRZ7DHhX6GQS6Ddf7,ad2afded,4,8,0.7,1538972225832,Politics,0.18000000000000005,0.5
6ygQsWK8naMsGbJ5s,ad2afded,4,9,0.2,1538972225836,Politics,0.08000000000000002,0.43
AdvDJ4QuuQWjw3tsJ,ad2afded,4,10,0.2,1538972225838,Politics,0.08000000000000002,0.42
af9PjbRkdsQxqDRgL,ad2afded,4,11,0.3,1538972225841,Politics,0.18,0.55
xY5ybxpLkPxsKPQTv,ad2afded,4,12,0.1,1538972225850,Politics,0.020000000000000004,0.455
AwNoorXELWHydRYd9,ad2afded,4,13,0.5,1538972235811,Entertainment,0.5,0.53
kqSbcpFH3PXvnT4my,ad2afded,4,14,0.5,1538972235812,Entertainment,0.5,0.585
3jfDvsCMyDJ6pu8se,ad2afded,4,15,0.5,1538972235815,Entertainment,0.5,0.525
9NN9m2ubgSMD7Qufn,ad2afded,4,16,0.5,1538972235817,Entertainment,0.5,0.59
7XexGSvp9WFX9JTDs,ad2afded,4,17,0.5,1538972235818,Entertainment,0.5,0.51
deN5EnSnypd5vApu8,ad2afded,4,18,0.5,1538972235820,Entertainment,0.5,0.545
qTBxymMRjdALYTHnM,674354ca,4,1,0.6,1538974801092,Sports,0.32000000000000006,0.535
dGF7WfeM5kTLgXeMz,674354ca,4,2,0.3,1538974801106,Sports,0.18,0.605
kjY86AwdiQaYi3HDN,674354ca,4,3,0.6,1538974801113,Sports,0.72,0.405
CHfRqHdpj97p57hBR,674354ca,4,4,0.3,1538974801118,Sports,0.9799999999999999,0.635
Pf6fKXt4NX3Bs8XdG,674354ca,4,5,0.5,1538974801124,Sports,0.5,0.565
8T2iSHYCfntswe5H8,674354ca,4,6,0.7,1538974801127,Sports,0.9799999999999999,0.505
nLa2XGTTK6AFCtdJA,615c645c,4,1,0.55,1538974811838,Sports,0.4049999999999999,0.615
mccZARMJ4hFfvY3q8,615c645c,4,2,0.6,1538974811848,Sports,0.72,0.56
j5CdA8hAQoiWDw6LL,615c645c,4,3,0.4,1538974811853,Sports,0.32000000000000006,0.525
Py3YWH3k3aQS4Ea5J,615c645c,4,4,0.3,1538974811862,Sports,0.9799999999999999,0.635
Ap5vANiRw6irnpeQY,615c645c,4,5,0.5,1538974811867,Sports,0.5,0.59
eAM2WpWC6nQ6wqY8c,615c645c,4,6,0.5,1538974811872,Sports,0.5,0.6
cBHQQ8fJBMX2XZfGJ,615c645c,4,7,0.8,1538974823926,Politics,1.2800000000000002,0.57
6dgWXk2nQvY2ekxf4,615c645c,4,8,0.8,1538974823935,Politics,0.07999999999999996,0.53
6K5iqR2GkhGLGpNN2,615c645c,4,9,0.2,1538974823938,Politics,0.08000000000000002,0.41
FqwK7H4nzrQHE4Mmc,615c645c,4,10,0.2,1538974823943,Politics,0.08000000000000002,0.425
esADSFafcqujS2juH,615c645c,4,11,0.1,1538974823945,Politics,0.020000000000000004,0.505
cMQpAjbCdcpuM9ATS,615c645c,4,12,0.1,1538974823952,Politics,0.020000000000000004,0.45
pNtCDZZY2csm2qjmY,674354ca,4,7,0.6,1538974834179,Politics,0.72,0.575
4ZQspAht7GgtwC7TR,674354ca,4,8,0.6,1538974834187,Politics,0.32000000000000006,0.49
fgemcuG3cEvW7uNE9,674354ca,4,9,0.4,1538974834192,Politics,0.32000000000000006,0.485
a3b64aticgoZNTJG3,674354ca,4,10,0.3,1538974834194,Politics,0.18,0.5
8Z5mLGWg5BX7PxzN9,674354ca,4,11,0.2,1538974834198,Politics,0.08000000000000002,0.53
nAmKqabKW2NSWu8uX,674354ca,4,12,0,1538974834210,Politics,0,0.305
jjHNNe7EPfdSuGiwE,674354ca,4,13,0.5,1538974842420,Entertainment,0.5,0.54
RoF8eyhhHA73KgkW6,674354ca,4,14,0.5,1538974842430,Entertainment,0.5,0.585
PLdAEeC48x35qvrtw,674354ca,4,15,0.5,1538974842437,Entertainment,0.5,0.56
HbwbhsSNER8Bddaiy,674354ca,4,16,0.5,1538974842441,Entertainment,0.5,0.495
fx2m9pAAjxdecLhgp,674354ca,4,17,0.5,1538974842443,Entertainment,0.5,0.52
5ptkA3Tet8Wgj97XB,674354ca,4,18,0.5,1538974842444,Entertainment,0.5,0.53
2BvgEZt8ZEnWh36tW,615c645c,4,13,0.35,1538974854737,Entertainment,0.24499999999999997,0.59
t6tHDYih36hPLmrrd,615c645c,4,14,0.3,1538974854746,Entertainment,0.9799999999999999,0.63
xajiTE8fCouLBtGbS,615c645c,4,15,0.26,1538974854750,Entertainment,0.13520000000000001,0.415
hx27a395dkTfTThxa,615c645c,4,16,0.29,1538974854756,Entertainment,1.0082,0.46
jiur2hk6RtTDR4rbe,615c645c,4,17,0.35,1538974854760,Entertainment,0.24499999999999997,0.575
hLYZQQkfi9ZTtaTs7,615c645c,4,18,0.39,1538974854762,Entertainment,0.3042,0.635
qSZH5w7g8kmQP9RH9,d5cac34e,4,1,0.6,1538980610909,Sports,0.32000000000000006,0.565
paHaSMfkMrYREN3kn,d5cac34e,4,2,0.3,1538980610915,Sports,0.18,0.675
pxzN7BMMiHJY9pyA4,d5cac34e,4,3,0.3,1538980610922,Sports,0.18,0.65
P3xdQ22W3zSwzF5ba,d5cac34e,4,4,0.9,1538980610926,Sports,0.01999999999999999,0.59
Jksy9qmSGB239WreA,d5cac34e,4,5,0.5,1538980610930,Sports,0.5,0.56
qtqknTwAqS8iWNrBw,d5cac34e,4,6,0.5,1538980610934,Sports,0.5,0.595
8uBXN7QegsuhGop3S,d5cac34e,4,7,0.8,1538980707203,Politics,1.2800000000000002,0.595
f6k3ksyu6pnQyviKo,d5cac34e,4,8,0.6,1538980707207,Politics,0.32000000000000006,0.61
SHryWmtXtpiTpgrhC,d5cac34e,4,9,0.7,1538980707210,Politics,0.9799999999999999,0.465
QhGWEeJMB8kLHuG25,d5cac34e,4,10,0.1,1538980707213,Politics,0.020000000000000004,0.45
hegL8JqwzYAJ6qyqE,d5cac34e,4,11,0.5,1538980707215,Politics,0.5,0.485
mQhz4RT8ng8rBzXWm,d5cac34e,4,12,0.1,1538980707218,Politics,0.020000000000000004,0.445
AcNS2pHQrkE3ezD8W,d5cac34e,4,13,0.8,1538980725257,Entertainment,1.2800000000000002,0.525
YyyTXuizbx99XdxwB,d5cac34e,4,14,0.8,1538980725260,Entertainment,0.07999999999999996,0.56
XFLNBRui2kfYXyDtY,d5cac34e,4,15,0.55,1538980725265,Entertainment,0.6050000000000001,0.535
GpsLyjQChe9zZveSP,d5cac34e,4,16,0.1,1538980725268,Entertainment,1.62,0.34
5Xnt6yeu8SkuTQhH8,d5cac34e,4,17,0.1,1538980725270,Entertainment,0.020000000000000004,0.37
EXdbvdJsxPdrweXdN,d5cac34e,4,18,0.2,1538980725272,Entertainment,0.08000000000000002,0.5
KBcrGphXTmtzrXggE,cd0412b6,4,1,0.7,1538983357665,Sports,0.18000000000000005,0.505
6icgHXr6hoiGdSiib,cd0412b6,4,2,0.56,1538983357665,Sports,0.6272000000000001,0.6
hAxZWuFSa7o6vGab4,cd0412b6,4,3,0.45,1538983357665,Sports,0.405,0.505
NP2vuDCnEQqPLRudB,cd0412b6,4,4,0.7,1538983357666,Sports,0.18000000000000005,0.545
ybyM8cm7oXYbfQpH8,cd0412b6,4,5,0.41,1538983357666,Sports,0.33619999999999994,0.6
fZaWZWhQutnpwD6zj,cd0412b6,4,6,0.65,1538983357666,Sports,0.8450000000000001,0.52
vvNZaTmojNRT7biCD,cd0412b6,4,7,0.65,1538983397862,Politics,0.8450000000000001,0.6
iywNGXENqJkcFKSD5,cd0412b6,4,8,0.35,1538983397862,Politics,0.8450000000000001,0.585
sRsvRiLnrK2kRbvxZ,cd0412b6,4,9,0.68,1538983397863,Politics,0.9248000000000002,0.4
RAgH9fQZhN8qeMxbk,cd0412b6,4,10,0.41,1538983397863,Politics,0.33619999999999994,0.445
gzjRrwbrnAGeCzCkK,cd0412b6,4,11,0.66,1538983397863,Politics,0.8712000000000001,0.42
FkMog3stRALqQ7Wrj,cd0412b6,4,12,0.71,1538983397863,Politics,1.0082,0.365
3CnuNQ9fGbnFGHDCQ,cd0412b6,4,13,0.77,1538983672730,Entertainment,1.1858,0.45
a25Y3SR8FBEGBPet7,cd0412b6,4,14,0.6,1538983672731,Entertainment,0.32000000000000006,0.575
KaBYPSkXt76MM3SHX,cd0412b6,4,15,0.44,1538983672731,Entertainment,0.3872,0.51
pf7DQD8eKvDRh9qtv,cd0412b6,4,16,0.78,1538983672731,Entertainment,0.09679999999999998,0.5
b7y3675GoHLvtujoP,cd0412b6,4,17,0.57,1538983672732,Entertainment,0.6497999999999999,0.505
Xx8yCiWcoEvTtZBE6,cd0412b6,4,18,0.64,1538983672732,Entertainment,0.8192,0.465
cFx2HTfYWnSgDP2u5,4f0937e1,4,1,0,1538985379447,Sports,2,0.305
2A464aaih9AFCKSAC,4f0937e1,4,2,0,1538985379449,Sports,0,0.295
whzX749xWSPL6zEkA,4f0937e1,4,3,1,1538985379449,Sports,2,0.615
bWdSSGeKXaYGfom4t,4f0937e1,4,4,1,1538985379449,Sports,0,0.725
yFZcPi39jjS2hYd27,4f0937e1,4,5,0,1538985379449,Sports,0,0.375
EwiTt5Hqp5QnMMvrG,4f0937e1,4,6,0,1538985379451,Sports,0,0.325
otmfhnjMEptktidR5,4f0937e1,4,7,1,1538985460963,Politics,2,0.695
sHWKm7Xp28s6xpmmP,4f0937e1,4,8,1,1538985460963,Politics,0,0.65
KpXJjmQBaL5ibGEB3,4f0937e1,4,9,0,1538985460964,Politics,0,0.385
TfnrzPS46Pdxy8uGF,4f0937e1,4,10,0,1538985460964,Politics,0,0.42
5qcNZchkq4qvGK9mW,4f0937e1,4,11,1,1538985460965,Politics,2,0.585
mpaau4CbkbY5HiMSP,4f0937e1,4,12,0,1538985460965,Politics,0,0.515
zNRJgc3h96NgWpAZy,4f0937e1,4,13,1,1538985852529,Entertainment,2,0.61
7QC6kAdcfYmJ5MthY,4f0937e1,4,14,1,1538985852530,Entertainment,0,0.73
GKnD4j6mN7yCnMWk6,4f0937e1,4,15,0,1538985852530,Entertainment,0,0.285
QZEwANjJEugznD9zH,4f0937e1,4,16,1,1538985852530,Entertainment,0,0.595
GPR3oG93wBEM24yJ6,4f0937e1,4,17,0,1538985852531,Entertainment,0,0.345
6ucDJboZdLZmrwS9C,4f0937e1,4,18,1,1538985852532,Entertainment,2,0.58
o5qYgwQPsaDaquqif,44c061f3,4,1,0.69,1538989763332,Sports,0.19220000000000007,0.505
amHKfhQRii74otoQj,44c061f3,4,2,0.55,1538989763334,Sports,0.6050000000000001,0.595
pu2GAx3YtCyanTWTW,44c061f3,4,3,0.4,1538989763335,Sports,0.32000000000000006,0.485
Yz8y8KfbsQDswLaMk,44c061f3,4,4,0.7,1538989763335,Sports,0.18000000000000005,0.55
3XKEvdinH6Qmj4ap4,44c061f3,4,5,0.65,1538989763335,Sports,0.8450000000000001,0.495
hSrDaA76wqsNqxKiN,44c061f3,4,6,0.45,1538989763336,Sports,0.405,0.54
Gyn7k3kohicXN4266,44c061f3,4,7,0.65,1538989812571,Politics,0.8450000000000001,0.515
sCrHGgrkCwTaCiNXA,44c061f3,4,8,0.4,1538989812571,Politics,0.72,0.58
ecZgXS5bsKnfnC9MK,44c061f3,4,9,0.4,1538989812572,Politics,0.32000000000000006,0.52
9GxdLhivBAjDXeaDz,44c061f3,4,10,0.7,1538989812573,Politics,0.9799999999999999,0.335
8j85CCjNXgLyYmwx9,44c061f3,4,11,0.6,1538989812574,Politics,0.72,0.34
oPfKCWMSfP4DiPdP4,44c061f3,4,12,0.4,1538989812574,Politics,0.32000000000000006,0.39
2ott9AHmiMzQHeXf4,44c061f3,4,13,0.8,1538990186425,Entertainment,1.2800000000000002,0.5
spTed6fCPpmthvwWM,44c061f3,4,14,0.75,1538990186426,Entertainment,0.125,0.555
TgQ8qvSNedwLs2gNv,44c061f3,4,15,0.85,1538990186427,Entertainment,1.4449999999999998,0.415
vHgr6vQ3ofLZNbM9F,44c061f3,4,16,0.6,1538990186427,Entertainment,0.32000000000000006,0.425
9d9RQLvqA73i7NeFq,44c061f3,4,17,0.55,1538990186428,Entertainment,0.6050000000000001,0.49
Ji4LRG8yRomiEGaEx,44c061f3,4,18,0.6,1538990186428,Entertainment,0.72,0.44
vzNeB3o7PWxT2Jvwm,034df380,4,1,0.72,1538992621955,Sports,0.15680000000000002,0.685
vN2Mtbx8hBzMXd342,034df380,4,2,0.52,1538992621955,Sports,0.5408000000000001,0.71
KchWC6bLtB5tbMX9y,034df380,4,3,0.78,1538992621955,Sports,1.2168,0.54
4JZQREDyHXMwYe7zb,034df380,4,4,0.73,1538992621956,Sports,0.1458,0.64
Zy3qoF8Mcmv2hGxE9,034df380,4,5,0.5,1538992621956,Sports,0.5,0.635
JQ7tFXNyeDK5PYvQD,034df380,4,6,0.27,1538992621956,Sports,0.1458,0.525
YNfhhFhRsgwEsi5xh,034df380,4,7,0.5,1538992695621,Politics,0.5,0.69
CxbgKcHZMMNbuyZvK,034df380,4,8,0,1538992695623,Politics,2,0.32
3fpm7vm9dM7nNANnw,034df380,4,9,0.33,1538992695623,Politics,0.21780000000000002,0.645
qXvdNzeDyBRzPMrb9,034df380,4,10,0,1538992695623,Politics,0,0.41
pE35ghbdehfETQQDC,034df380,4,11,0,1538992695623,Politics,0,0.31
Y6pmqQcLXse8Tkuz7,034df380,4,12,0,1538992695623,Politics,0,0.38
7WgQjvyneX9K2qehd,034df380,4,13,1,1538994776241,Entertainment,2,0.59
5ckXC3XsEGwttnLyD,034df380,4,14,1,1538994776241,Entertainment,0,0.655
YktMjiaApjdkbAP5F,034df380,4,15,1,1538994776242,Entertainment,2,0.56
38bihJKTrmtn42FMj,034df380,4,16,1,1538994776242,Entertainment,0,0.565
aqzBhJq4fwMuKcJG9,034df380,4,17,0,1538994776243,Entertainment,0,0.3
mfPeMFTj7m29AwjSM,034df380,4,18,0,1538994776243,Entertainment,0,0.34
4dfJEPB8gFEpdxEZJ,21b4eea1,4,1,0.47,1539001618477,Sports,0.5618000000000001,0.57
ecH7p88su87HJnoFG,21b4eea1,4,2,0.65,1539001618477,Sports,0.8450000000000001,0.5
PfDwPZiztNn5H8m5L,21b4eea1,4,3,0.74,1539001618477,Sports,1.0952,0.445
